ajy 0
ajz 0
aka 11
akb 0
akc 1
akd 1
ake 98
akf 1
akg 0
akh 1
aki 15
akj 0
akk 0
akl 3
akm 0
akn 0
ako 5
akp 1
akq 0
akr 3
aks 0
akt 1
aku 2
akv 0
akw 3
akx 0
aky 8
akz 0
ala 78
alb 20
alc 34
ald 45
ale 124
alf 21
alg 24
alh 5
ali 109
alj 0
alk 28
all 237
alm 31
aln 3
alo 53
alp 23
alq 0
alr 7
als 16
alt 69
alu 29
alv 26
alw 5
alx 0
aly 26
alz 2
ama 70
amb 57
amc 1
amd 1
ame 98
amf 3
amg 0
amh 1
ami 68
amj 0
amk 0
aml 3
amm 38
amn 2
amo 43
amp 69
amq 0
amr 3
ams 14
amt 3
amu 12
amv 0
amw 2
amx 0
amy 14
amz 0
ana 114
anb 6
anc 156
and 359
ane 103
anf 8
ang 146
anh 12
ani 141
anj 2
ank 57
anl 4
anm 0
ann 89
ano 61
anp 1
anq 4
anr 1
ans 124
ant 443
anu 29
anv 6
anw 1
anx 3
any 28
anz 9
aoa 0
aob 0
aoc 1
aod 0
aoe 0
aof 0
aog 0
aoh 0
aoi 0
aoj 0
aok 0
aol 3
aom 1
aon 0
aoo 0
aop 0
aoq 0
aor 3
aos 2
aot 2
aou 2
aov 0
aow 0
aox 0
aoy 0
aoz 0
apa 29
apb 3
apc 0
apd 1
ape 59
apf 1
apg 0
aph 86
api 25
apj 0
apk 1
apl 14
apm 1
apn 1
apo 37
app 94
apq 0
apr 9
aps 22
apt 30
apu 8
apv 0
apw 0
apx 0
apy 9
apz 0
aqa 0
aqb 0
aqc 0
aqd 0
aqe 0
aqf 0
aqg 0
aqh 0
aqi 0
aqj 0
aqk 0
aql 0
aqm 0
aqn 0
aqo 0
aqp 0
aqq 0
aqr 0
aqs 0
aqt 0
aqu 14
aqv 0
aqw 0
aqx 0
aqy 0
aqz 0
ara 124
arb 64
arc 101
ard 233
are 115
arf 12
arg 47
arh 5
ari 188
arj 3
ark 61
arl 55
arm 68
arn 34
aro 46
arp 25
arq 6
arr 94
ars 48
art 189
aru 5
arv 22
arw 5
arx 1
ary 172
arz 2
asa 19
asb 3
asc 32
asd 0
ase 71
asf 0
asg 1
ash 81
asi 49
asj 0
ask 22
asl 3
asm 19
asn 2
aso 19
asp 34
asq 4
asr 0
ass 152
ast 211
asu 12
asv 0
asw 1
asx 0
asy 17
asz 1
ata 50
atb 3
atc 41
atd 2
ate 863
atf 4
atg 0
ath 144
ati 352
atj 0
atk 5
atl 14
atm 6
atn 3
ato 144
atp 0
atq 0
atr 60
ats 13
att 106
atu 57
atv 1
atw 5
atx 0
aty 8
atz 5
aua 0
aub 5
auc 23
aud 35
aue 5
auf 5
aug 38
auh 1
aui 0
auj 1
auk 3
aul 33
aum 4
aun 23
auo 0
aup 4
auq 1
aur 35
aus 52
aut 56
auu 0
auv 1
auw 0
aux 7
auy 0
auz 1
ava 35
avb 0
avc 0
avd 1
ave 108
avf 0
avg 0
avh 0
avi 49
avj 0
avk 0
avl 1
avm 0
avn 0
avo 19
avp 0
avq 0
avr 0
avs 0
avt 0
avu 3
avv 1
avw 0
avx 0
avy 6
avz 0
awa 30
awb 10
awc 0
awd 4
awe 3
awf 6
awg 2
awh 2
awi 2
awj 0
awk 10
awl 13
awm 4
awn 15
awo 3
awp 0
awq 0
awr 6
aws 3
awt 5
awu 0
awv 0
aww 0
awx 0
awy 2
awz 0
axa 3
axb 0
axc 0
axd 0
axe 4
axf 0
axg 0
axh 0
axi 22
axj 0
axk 0
axl 1
axm 0
axn 0
axo 7
axp 2
axq 0
axr 0
axs 1
axt 1
axu 0
axv 0
axw 3
axx 0
axy 3
axz 0
aya 11
ayb 8
ayc 1
ayd 5
aye 16
ayf 5
ayg 1
ayh 2
ayi 2
ayj 0
ayk 0
ayl 10
aym 7
ayn 4
ayo 13
ayp 1
ayq 0
ayr 3
ays 5
ayt 7
ayu 3
ayv 0
ayw 5
ayx 0
ayy 0
ayz 0
aza 10
azb 0
azc 0
azd 1
aze 22
azf 0
azg 0
azh 0
azi 10
azj 0
azk 0
azl 0
azm 0
azn 0
azo 7
azp 0
azq 0
azr 0
azs 0
azt 2
azu 2
azv 0
azw 0
azx 0
azy 4
azz 11
baa 0
bab 17
bac 74
bad 11
bae 1
baf 2
bag 19
bah 4
bai 8
baj 0
bak 10
bal 68
bam 7
ban 73
bao 1
bap 7
baq 0
bar 110
bas 54
bat 55
bau 9
bav 1
baw 3
bax 1
bay 12
baz 1
bba 7
bbb 0
bbc 0
bbd 0
bbe 16
bbf 0
bbg 0
bbh 0
bbi 10
bbj 0
bbk 0
bbl 24
bbm 0
bbn 0
bbo 9
bbp 0
bbq 0
bbr 2
bbs 3
bbt 0
bbu 2
bbv 0
bbw 0
bbx 0
bby 14
bbz 0
bca 2
bcb 0
bcc 0
bcd 0
bce 0
bcf 0
bcg 0
bch 0
bci 0
bcj 0
bck 0
bcl 0
bcm 0
bcn 0
bco 1
bcp 0
bcq 0
bcr 0
bcs 0
bct 0
bcu 0
bcv 0
bcw 0
bcx 0
bcy 0
bcz 0
bda 2
bdb 0
bdc 0
bdd 0
bde 2
bdf 0
bdg 0
bdh 0
bdi 2
bdj 0
bdk 0
bdl 0
bdm 0
bdn 0
bdo 3
bdp 0
bdq 0
bdr 1
bds 0
bdt 0
bdu 3
bdv 0
bdw 0
bdx 0
bdy 0
bdz 0
bea 51
beb 1
bec 14
bed 34
bee 18
bef 11
beg 16
beh 7
bei 9
bej 0
bek 1
bel 85
bem 5
ben 48
beo 2
bep 2
beq 2
ber 199
bes 36
bet 41
beu 0
bev 4
bew 5
bex 1
bey 6
bez 2
bfa 0
bfb 0
bfc 0
bfd 0
bfe 0
bff 0
bfg 0
bfh 0
bfi 0
bfj 0
bfk 0
bfl 0
bfm 0
bfn 0
bfo 0
bfp 0
bfq 0
bfr 0
bfs 0
bft 0
bfu 2
bfv 0
bfw 0
bfx 0
bfy 0
bfz 0
bga 0
bgb 0
bgc 0
bgd 0
bge 0
bgf 0
bgg 0
bgh 0
bgi 0
bgj 0
bgk 0
bgl 0
bgm 0
bgn 0
bgo 0
bgp 0
bgq 0
bgr 0
bgs 0
bgt 0
bgu 0
bgv 0
bgw 0
bgx 0
bgy 0
bgz 0
bha 0
bhb 0
bhc 0
bhd 0
bhe 1
bhf 0
bhg 0
bhh 0
bhi 0
bhj 0
bhk 0
bhl 0
bhm 0
bhn 0
bho 5
bhp 0
bhq 0
bhr 0
bhs 0
bht 0
bhu 1
bhv 0
bhw 0
bhx 0
bhy 0
bhz 0
bia 34
bib 8
bic 22
bid 21
bie 8
bif 3
big 9
bih 1
bii 0
bij 3
bik 1
bil 50
bim 7
bin 45
bio 16
bip 4
biq 2
bir 29
bis 22
bit 59
biu 4
biv 4
biw 0
bix 0
biy 0
biz 3
bja 0
bjb 0
bjc 0
bjd 0
bje 6
bjf 0
bjg 0
bjh 0
bji 0
bjj 0
bjk 0
bjl 0
bjm 0
bjn 0
bjo 0
bjp 0
bjq 0
bjr 0
bjs 0
bjt 0
bju 1
bjv 0
bjw 0
bjx 0
bjy 0
bjz 0
bka 0
bkb 0
bkc 0
bkd 0
bke 0
bkf 0
bkg 0
bkh 0
bki 0
bkj 0
bkk 0
bkl 0
bkm 0
bkn 0
bko 0
bkp 0
bkq 0
bkr 0
bks 0
bkt 0
bku 0
bkv 0
bkw 0
bkx 0
bky 0
bkz 0
bla 57
blb 0
blc 0
bld 0
ble 519
blf 0
blg 0
blh 0
bli 35
blj 0
blk 0
bll 0
blm 0
bln 0
blo 47
blp 0
blq 0
blr 0
bls 0
blt 0
blu 32
blv 1
blw 0
blx 0
bly 3
blz 0
bma 0
bmb 0
bmc 0
bmd 0
bme 1
bmf 0
bmg 0
bmh 0
bmi 4
bmj 0
bmk 0
bml 0
bmm 0
bmn 0
bmo 0
bmp 0
bmq 0
bmr 0
bms 0
bmt 0
bmu 0
bmv 0
bmw 1
bmx 0
bmy 0
bmz 0
bna 1
bnb 0
bnc 0
bnd 0
bne 2
bnf 0
bng 0
bnh 0
bni 0
bnj 0
bnk 0
bnl 0
bnm 0
bnn 0
bno 2
bnp 0
bnq 0
bnr 0
bns 0
bnt 0
bnu 0
bnv 0
bnw 0
bnx 0
bny 0
bnz 0
boa 62
bob 7
boc 4
bod 21
boe 3
bof 2
bog 9
boh 3
boi 8
boj 1
bok 1
bol 46
bom 8
bon 63
boo 58
bop 2
boq 0
bor 55
bos 15
bot 20
bou 46
bov 6
bow 17
box 10
boy 19
boz 0
bpa 0
bpb 0
bpc 0
bpd 0
bpe 0
bpf 0
bpg 0
bph 0
bpi 0
bpj 0
bpk 0
bpl 0
bpm 0
bpn 0
bpo 1
bpp 0
bpq 0
bpr 1
bps 0
bpt 0
bpu 0
bpv 0
bpw 0
bpx 0
bpy 0
bpz 0
bqa 0
bqb 0
bqc 0
bqd 0
bqe 0
bqf 0
bqg 0
bqh 0
bqi 0
bqj 0
bqk 0
bql 0
bqm 0
bqn 0
bqo 0
bqp 0
bqq 0
bqr 0
bqs 0
bqt 0
bqu 0
bqv 0
bqw 0
bqx 0
bqy 0
bqz 0
bra 110
brb 0
brc 0
brd 0
bre 77
brf 0
brg 0
brh 0
bri 100
brj 0
brk 0
brl 0
brm 0
brn 0
bro 78
brp 0
brq 0
brr 0
brs 0
brt 0
bru 28
brv 0
brw 0
brx 0
bry 10
brz 0
bsa 0
bsb 0
bsc 6
bsd 0
bse 16
bsf 0
bsg 0
bsh 0
bsi 7
bsj 0
bsk 0
bsl 0
bsm 0
bsn 0
bso 12
bsp 0
bsq 0
bsr 0
bss 0
bst 27
bsu 2
bsv 0
bsw 0
bsx 0
bsy 0
bsz 0
bta 1
btb 0
btc 0
btd 0
bte 3
btf 1
btg 0
bth 0
bti 0
btj 0
btk 0
btl 4
btm 0
btn 0
bto 1
btp 0
btq 0
btr 3
bts 0
btt 0
btu 0
btv 0
btw 0
btx 0
bty 0
btz 0
bua 0
bub 3
buc 21
bud 16
bue 3
buf 5
bug 14
buh 0
bui 12
buj 1
buk 2
bul 52
bum 7
bun 20
buo 2
bup 0
buq 1
bur 104
bus 44
but 54
buu 0
buv 0
buw 0
bux 3
buy 1
buz 5
bva 0
bvb 0
bvc 0
bvd 0
bve 3
bvf 0
bvg 0
bvh 0
bvi 2
bvj 0
bvk 0
bvl 0
bvm 0
bvn 0
bvo 0
bvp 0
bvq 0
bvr 0
bvs 0
bvt 0
bvu 0
bvv 0
bvw 0
bvx 0
bvy 0
bvz 0
bwa 0
bwb 0
bwc 0
bwd 0
bwe 1
bwf 0
bwg 0
bwh 0
bwi 0
bwj 0
bwk 0
bwl 0
bwm 0
bwn 0
bwo 0
bwp 0
bwq 0
bwr 0
bws 0
bwt 0
bwu 0
bwv 0
bww 0
bwx 0
bwy 0
bwz 0
bxa 0
bxb 0
bxc 0
bxd 0
bxe 0
bxf 0
bxg 0
bxh 0
bxi 0
bxj 0
bxk 0
bxl 0
bxm 0
bxn 0
bxo 0
bxp 0
bxq 0
bxr 0
bxs 0
bxt 0
bxu 0
bxv 0
bxw 0
bxx 0
bxy 0
bxz 0
bya 1
byb 0
byc 0
byd 0
bye 3
byf 0
byg 1
byh 2
byi 0
byj 0
byk 0
byl 4
bym 0
byn 0
byo 0
byp 3
byq 0
byr 6
bys 8
byt 3
byu 0
byv 0
byw 2
byx 0
byy 0
byz 2
bza 0
bzb 0
bzc 0
bzd 0
bze 0
bzf 0
bzg 0
bzh 0
bzi 0
bzj 0
bzk 0
bzl 0
bzm 0
bzn 0
bzo 0
bzp 0
bzq 0
bzr 0
bzs 0
bzt 0
bzu 0
bzv 0
bzw 0
bzx 0
bzy 0
bzz 0
caa 1
cab 47
cac 17
cad 33
cae 1
caf 3
cag 4
cah 5
cai 7
caj 1
cak 3
cal 120
cam 40
can 120
cao 1
cap 59
caq 1
car 171
cas 60
cat 150
cau 19
cav 20
caw 1
cax 0
cay 5
caz 0
cba 0
cbb 0
cbc 0
cbd 0
cbe 1
cbf 0
cbg 0
cbh 0
cbi 0
cbj 0
cbk 0
cbl 0
cbm 0
cbn 0
cbo 0
cbp 0
cbq 0
cbr 1
cbs 1
cbt 0
cbu 0
cbv 0
cbw 0
cbx 0
cby 0
cbz 0
cca 23
ccb 0
ccc 0
ccd 0
cce 22
ccf 0
ccg 0
cch 5
cci 13
ccj 0
cck 0
ccl 13
ccm 0
ccn 0
cco 26
ccp 0
ccq 0
ccr 7
ccs 0
cct 0
ccu 27
ccv 0
ccw 0
ccx 0
ccy 0
ccz 0
cda 1
cdb 0
cdc 1
cdd 0
cde 1
cdf 0
cdg 0
cdh 0
cdi 0
cdj 0
cdk 0
cdl 0
cdm 0
cdn 0
cdo 8
cdp 0
cdq 0
cdr 0
cds 0
cdt 0
cdu 0
cdv 0
cdw 0
cdx 0
cdy 0
cdz 0
cea 23
ceb 6
cec 4
ced 17
cee 6
cef 6
ceg 1
ceh 2
cei 13
cej 0
cek 0
cel 50
cem 12
cen 109
ceo 7
cep 43
ceq 0
cer 76
ces 63
cet 22
ceu 1
cev 0
cew 4
cex 0
cey 2
cez 1
cfa 2
cfb 0
cfc 0
cfd 0
cfe 0
cff 0
cfg 0
cfh 0
cfi 0
cfj 0
cfk 0
cfl 0
cfm 0
cfn 0
cfo 0
cfp 0
cfq 0
cfr 0
cfs 0
cft 0
cfu 0
cfv 0
cfw 0
cfx 0
cfy 0
cfz 0
cga 0
cgb 0
cgc 0
cgd 0
cge 1
cgf 0
cgg 0
cgh 0
cgi 2
cgj 0
cgk 0
cgl 0
cgm 0
cgn 0
cgo 2
cgp 0
cgq 0
cgr 4
cgs 1
cgt 0
cgu 1
cgv 0
cgw 0
cgx 0
cgy 0
cgz 0
cha 165
chb 10
chc 2
chd 3
che 176
chf 4
chg 3
chh 1
chi 141
chj 0
chk 0
chl 26
chm 20
chn 16
cho 102
chp 1
chq 0
chr 63
chs 8
cht 10
chu 44
chv 0
chw 13
chx 0
chy 20
chz 0
cia 76
cib 15
cic 8
cid 33
cie 24
cif 16
cig 3
cih 0
cii 0
cij 0
cik 0
cil 38
cim 5
cin 45
cio 50
cip 28
ciq 0
cir 29
cis 38
cit 71
ciu 6
civ 8
ciw 0
cix 0
ciy 0
ciz 0
cja 0
cjb 0
cjc 0
cjd 0
cje 0
cjf 0
cjg 0
cjh 0
cji 0
cjj 0
cjk 0
cjl 0
cjm 0
cjn 0
cjo 0
cjp 0
cjq 0
cjr 0
cjs 0
cjt 0
cju 0
cjv 0
cjw 0
cjx 0
cjy 0
cjz 0
cka 17
ckb 16
ckc 2
ckd 3
cke 90
ckf 4
ckg 1
ckh 7
cki 20
ckj 1
ckk 1
ckl 45
ckm 8
ckn 8
cko 12
ckp 9
ckq 0
ckr 3
cks 32
ckt 6
cku 6
ckv 0
ckw 13
ckx 0
cky 22
ckz 0
cla 95
clb 0
clc 0
cld 0
cle 84
clf 0
clg 0
clh 0
cli 50
clj 0
clk 0
cll 0
clm 0
cln 0
clo 54
clp 0
clq 0
clr 0
cls 0
clt 0
clu 34
clv 0
clw 0
clx 0
cly 3
clz 0
cma 1
cmb 0
cmc 0
cmd 0
cme 2
cmf 0
cmg 0
cmh 0
cmi 2
cmj 0
cmk 0
cml 0
cmm 0
cmn 0
cmo 0
cmp 0
cmq 0
cmr 0
cms 0
cmt 0
cmu 1
cmv 0
cmw 0
cmx 0
cmy 0
cmz 0
cna 2
cnb 0
cnc 0
cnd 0
cne 1
cnf 0
cng 0
cnh 0
cni 4
cnj 0
cnk 0
cnl 0
cnm 0
cnn 0
cno 1
cnp 0
cnq 0
cnr 0
cns 0
cnt 0
cnu 1
cnv 0
cnw 0
cnx 0
cny 0
cnz 0
coa 33
cob 16
coc 40
cod 22
coe 14
cof 10
cog 11
coh 12
coi 9
coj 1
cok 1
col 101
com 218
con 421
coo 24
cop 56
coq 2
cor 129
cos 37
cot 40
cou 86
cov 22
cow 25
cox 4
coy 4
coz 2
cpa 1
cpb 0
cpc 0
cpd 0
cpe 0
cpf 0
cpg 0
cph 1
cpi 0
cpj 0
cpk 0
cpl 0
cpm 0
cpn 0
cpo 0
cpp 0
cpq 0
cpr 0
cps 0
cpt 0
cpu 1
cpv 0
cpw 0
cpx 0
cpy 0
cpz 0
cqa 0
cqb 0
cqc 0
cqd 0
cqe 0
cqf 0
cqg 0
cqh 0
cqi 0
cqj 0
cqk 0
cql 0
cqm 0
cqn 0
cqo 0
cqp 0
cqq 0
cqr 0
cqs 0
cqt 0
cqu 13
cqv 0
cqw 0
cqx 0
cqy 0
cqz 0
cra 101
crb 0
crc 0
crd 0
cre 112
crf 0
crg 0
crh 0
cri 75
crj 0
crk 0
crl 0
crm 0
crn 0
cro 88
crp 0
crq 0
crr 0
crs 0
crt 1
cru 41
crv 0
crw 0
crx 0
cry 25
crz 0
csa 0
csb 0
csc 0
csd 0
cse 0
csf 0
csg 0
csh 0
csi 3
csj 0
csk 0
csl 0
csm 0
csn 1
cso 2
csp 0
csq 0
csr 0
css 1
cst 2
csu 0
csv 0
csw 0
csx 0
csy 0
csz 0
cta 44
ctb 0
ctc 0
ctd 0
cte 12
ctf 2
ctg 0
cth 0
cti 113
ctj 0
ctk 0
ctl 0
ctm 2
ctn 0
cto 94
ctp 0
ctq 0
ctr 46
cts 0
ctt 0
ctu 42
ctv 0
ctw 1
ctx 0
cty 3
ctz 0
cua 3
cub 12
cuc 2
cud 6
cue 6
cuf 6
cug 0
cuh 0
cui 8
cuj 0
cuk 0
cul 102
cum 42
cun 10
cuo 9
cup 15
cuq 0
cur 72
cus 51
cut 41
cuu 1
cuv 0
cuw 0
cux 0
cuy 0
cuz 0
cva 0
cvb 0
cvc 0
cvd 0
cve 0
cvf 0
cvg 0
cvh 0
cvi 0
cvj 0
cvk 0
cvl 0
cvm 0
cvn 0
cvo 0
cvp 0
cvq 0
cvr 0
cvs 0
cvt 0
cvu 0
cvv 0
cvw 0
cvx 0
cvy 0
cvz 0
cwa 0
cwb 0
cwc 0
cwd 0
cwe 0
cwf 0
cwg 0
cwh 0
cwi 0
cwj 0
cwk 0
cwl 0
cwm 0
cwn 0
cwo 0
cwp 0
cwq 0
cwr 0
cws 0
cwt 0
cwu 0
cwv 0
cww 0
cwx 0
cwy 0
cwz 0
cxa 0
cxb 0
cxc 0
cxd 0
cxe 0
cxf 0
cxg 0
cxh 0
cxi 0
cxj 0
cxk 0
cxl 0
cxm 0
cxn 0
cxo 0
cxp 0
cxq 0
cxr 0
cxs 0
cxt 0
cxu 0
cxv 0
cxw 0
cxx 0
cxy 0
cxz 0
cya 5
cyb 1
cyc 20
cyd 0
cye 0
cyf 0
cyg 1
cyh 0
cyi 0
cyj 0
cyk 0
cyl 3
cym 0
cyn 2
cyo 2
cyp 4
cyq 0
cyr 3
cys 2
cyt 9
cyu 0
cyv 0
cyw 0
cyx 0
cyy 0
cyz 0
cza 2
czb 0
czc 0
czd 0
cze 3
czf 0
czg 0
czh 0
czi 0
czj 0
czk 0
czl 0
czm 0
czn 0
czo 0
czp 0
czq 0
czr 0
czs 0
czt 0
czu 0
czv 0
czw 0
czx 0
czy 0
czz 0
daa 0
dab 7
dac 16
dad 7
dae 1
daf 2
dag 13
dah 6
dai 18
daj 0
dak 3
dal 54
dam 23
dan 59
dao 0
dap 10
daq 0
dar 31
das 6
dat 40
dau 8
dav 13
daw 3
dax 0
day 32
daz 3
dba 9
dbb 0
dbc 0
dbd 0
dbe 7
dbf 0
dbg 0
dbh 0
dbi 3
dbj 0
dbk 0
dbl 2
dbm 0
dbn 0
dbo 8
dbp 0
dbq 0
dbr 1
dbs 0
dbt 0
dbu 8
dbv 0
dbw 0
dbx 0
dby 2
dbz 0
dca 5
dcb 0
dcc 0
dcd 0
dce 0
dcf 0
dcg 0
dch 2
dci 0
dcj 0
dck 0
dcl 2
dcm 0
dcn 0
dco 3
dcp 0
dcq 0
dcr 0
dcs 0
dct 0
dcu 2
dcv 0
dcw 0
dcx 0
dcy 0
dcz 0
dda 8
ddb 0
ddc 0
ddd 0
dde 30
ddf 0
ddg 0
ddh 3
ddi 19
ddj 0
ddk 0
ddl 38
ddm 0
ddn 0
ddo 4
ddp 0
ddq 0
ddr 4
dds 0
ddt 0
ddu 1
ddv 0
ddw 0
ddx 0
ddy 16
ddz 0
dea 34
deb 37
dec 82
ded 14
dee 17
def 41
deg 11
deh 4
dei 5
dej 2
dek 0
del 88
dem 62
den 170
deo 14
dep 40
deq 4
der 183
des 99
det 39
deu 6
dev 20
dew 16
dex 6
dey 1
dez 2
dfa 6
dfb 0
dfc 0
dfd 0
dfe 0
dff 0
dfg 0
dfh 0
dfi 6
dfj 0
dfk 0
dfl 2
dfm 0
dfn 0
dfo 5
dfp 0
dfq 0
dfr 2
dfs 0
dft 0
dfu 4
dfv 0
dfw 0
dfx 0
dfy 0
dfz 0
dga 4
dgb 0
dgc 0
dgd 0
dge 73
dgf 0
dgg 0
dgh 0
dgi 2
dgj 0
dgk 1
dgl 1
dgm 1
dgn 0
dgo 0
dgp 0
dgq 0
dgr 1
dgs 0
dgt 0
dgu 2
dgv 0
dgw 1
dgx 0
dgy 3
dgz 0
dha 8
dhb 0
dhc 0
dhd 0
dhe 9
dhf 0
dhg 0
dhh 0
dhi 4
dhj 0
dhk 0
dhl 0
dhm 0
dhn 0
dho 10
dhp 0
dhq 0
dhr 0
dhs 0
dht 0
dhu 0
dhv 0
dhw 0
dhx 0
dhy 0
dhz 0
dia 100
dib 10
dic 104
did 12
die 33
dif 26
dig 31
dih 1
dii 1
dij 0
dik 1
dil 22
dim 22
din 65
dio 57
dip 15
diq 0
dir 20
dis 138
dit 53
diu 20
div 31
diw 1
dix 6
diy 0
diz 1
dja 4
djb 0
djc 0
djd 0
dje 2
djf 0
djg 0
djh 0
dji 0
djj 0
djk 0
djl 0
djm 0
djn 0
djo 4
djp 0
djq 0
djr 0
djs 0
djt 0
dju 7
djv 0
djw 0
djx 0
djy 0
djz 0
dka 0
dkb 0
dkc 0
dkd 0
dke 1
dkf 0
dkg 0
dkh 0
dki 2
dkj 0
dkk 0
dkl 0
dkm 0
dkn 0
dko 0
dkp 0
dkq 0
dkr 0
dks 0
dkt 0
dku 0
dkv 0
dkw 0
dkx 0
dky 0
dkz 0
dla 9
dlb 0
dlc 0
dld 0
dle 79
dlf 0
dlg 0
dlh 0
dli 12
dlj 0
dlk 0
dll 0
dlm 0
dln 0
dlo 7
dlp 0
dlq 0
dlr 0
dls 0
dlt 0
dlu 1
dlv 0
dlw 0
dlx 0
dly 3
dlz 0
dma 13
dmb 0
dmc 0
dmd 0
dme 3
dmf 0
dmg 0
dmh 0
dmi 21
dmj 0
dmk 0
dml 0
dmm 0
dmn 0
dmo 11
dmp 0
dmq 0
dmr 0
dms 0
dmt 0
dmu 1
dmv 0
dmw 0
dmx 0
dmy 0
dmz 0
dna 7
dnb 0
dnc 0
dnd 0
dne 9
dnf 0
dng 0
dnh 0
dni 3
dnj 0
dnk 0
dnl 0
dnm 0
dnn 0
dno 1
dnp 0
dnq 0
dnr 0
dns 0
dnt 6
dnu 0
dnv 0
dnw 0
dnx 0
dny 0
dnz 0
doa 1
dob 5
doc 21
dod 10
doe 6
dof 3
dog 20
doh 1
doi 3
doj 0
dok 0
dol 30
dom 38
don 54
doo 17
dop 7
doq 0
dor 39
dos 11
dot 10
dou 30
dov 5
dow 54
dox 5
doy 1
doz 3
dpa 6
dpb 0
dpc 0
dpd 0
dpe 1
dpf 0
dpg 0
dph 1
dpi 3
dpj 0
dpk 0
dpl 1
dpm 0
dpn 0
dpo 7
dpp 0
dpq 0
dpr 1
dps 0
dpt 0
dpu 0
dpv 0
dpw 0
dpx 0
dpy 0
dpz 0
dqa 0
dqb 0
dqc 0
dqd 0
dqe 0
dqf 0
dqg 0
dqh 0
dqi 0
dqj 0
dqk 0
dql 0
dqm 0
dqn 0
dqo 0
dqp 0
dqq 0
dqr 0
dqs 0
dqt 0
dqu 3
dqv 0
dqw 0
dqx 0
dqy 0
dqz 0
dra 74
drb 0
drc 0
drd 0
dre 47
drf 0
drg 0
drh 0
dri 53
drj 0
drk 0
drl 0
drm 0
drn 0
dro 80
drp 0
drq 0
drr 0
drs 0
drt 0
dru 22
drv 0
drw 0
drx 0
dry 8
drz 0
dsa 1
dsb 0
dsc 3
dsd 0
dse 10
dsf 0
dsg 0
dsh 9
dsi 5
dsj 0
dsk 1
dsl 3
dsm 10
dsn 0
dso 16
dsp 8
dsq 0
dsr 0
dss 0
dst 31
dsu 1
dsv 0
dsw 2
dsx 0
dsy 0
dsz 0
dta 3
dtb 0
dtc 0
dtd 0
dte 1
dtf 0
dtg 0
dth 6
dti 1
dtj 0
dtk 0
dtl 0
dtm 0
dtn 0
dto 2
dtp 0
dtq 0
dtr 0
dts 0
dtt 0
dtu 0
dtv 0
dtw 0
dtx 0
dty 0
dtz 0
dua 10
dub 7
duc 52
dud 2
due 5
duf 3
dug 4
duh 0
dui 2
duj 0
duk 1
dul 33
dum 14
dun 15
duo 5
dup 11
duq 1
dur 19
dus 15
dut 8
